scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_154	712.444993	363.028599	587.956330	410.695025	349.416394	124.488663	301.749968
scaffold_155	5755.623083	4146.560919	2915.406607	3872.942852	1609.062164	2840.216476	1882.680231
scaffold_156	4358.231651	4247.278080	2860.883960	2389.365838	110.953571	1497.347691	1968.865813
scaffold_157	2017.910148	-119.118305	491.899159	1557.133405	2137.028452	1526.010988	460.776743
scaffold_158	7191.290068	983.493740	3100.975217	4664.611686	6207.796328	4090.314851	2526.678382
scaffold_159	11581.453977	7356.047750	3172.958961	6751.834000	4225.406227	8408.495016	4829.619977
scaffold_160	7741.749402	-516.599592	1928.227488	6311.385875	8258.348995	5813.521915	1430.363527
scaffold_161	2367.037718	-171.593255	344.325366	1618.447249	2538.630973	2022.712352	748.590469
scaffold_162	956.246422	535.966760	886.165120	593.161013	420.279662	70.081302	363.085409
scaffold_163	683.585946	176.262235	489.272578	589.283807	507.323712	194.313368	94.302139
scaffold_164	478.458787	-39.204765	108.165307	383.861541	517.663552	370.293481	94.597246
scaffold_165	590.306523	155.297567	346.754922	546.690700	435.008957	243.551601	43.615823
scaffold_166	6205.054087	875.380598	3979.611021	5403.268613	5329.673489	2225.443065	801.785474
scaffold_167	1955.940704	47.229208	795.698630	1818.523866	1908.711496	1160.242074	137.416838
scaffold_168	1535.695262	1111.728486	1047.501576	984.920792	423.966776	488.193686	550.774470
scaffold_169	3071.344190	204.456347	1721.205703	2728.259330	2866.887843	1350.138487	343.084861
scaffold_170	520.302874	177.327629	304.909339	304.224110	342.975245	215.393535	216.078764
scaffold_171	1422.983291	21.359393	481.056837	1268.377682	1401.623898	941.926454	154.605609
scaffold_172	516.874265	201.109600	507.561881	256.398645	315.764666	9.312385	260.475620
scaffold_173	181.808309	88.010854	88.693475	113.124547	93.797455	93.114833	68.683761
scaffold_174	2344.886296	106.803254	965.951010	1854.537669	2238.083043	1378.935287	490.348627
scaffold_175	1380.910245	359.738198	474.239793	1025.008469	1021.172047	906.670452	355.901775
scaffold_176	1658.788514	953.085585	1067.206338	416.868199	705.702930	591.582177	1241.920316
scaffold_177	284.476088	260.589640	164.808792	161.011519	23.886448	119.667296	123.464568
scaffold_178	903.215546	296.791753	458.030188	821.373465	606.423792	445.185358	81.842081
scaffold_179	87.890254	-3.037828	11.279703	63.865673	90.928082	76.610551	24.024580
scaffold_180	9337.568841	-514.150695	2266.773792	7511.697364	9851.719536	7070.795050	1825.871478
scaffold_181	2856.677828	2279.363041	1063.850889	1755.814141	577.314787	1792.826939	1100.863687
scaffold_182	2119.771822	1224.058749	837.821759	864.034894	895.713073	1281.950063	1255.736928
scaffold_183	676.884439	497.656701	401.712701	286.417311	179.227738	275.171738	390.467128
scaffold_184	1397.534802	639.919030	687.581375	1095.468322	757.615773	709.953428	302.066480
scaffold_185	1014.298509	435.794204	355.528677	745.058987	578.504304	658.769832	269.239522
scaffold_186	3060.044747	20.456927	1285.933696	2503.126144	3039.587819	1774.111051	556.918603
scaffold_187	8440.237524	42.212697	3302.363210	7816.808688	8398.024827	5137.874314	623.428836
scaffold_188	2823.508515	2650.267084	1068.325037	1468.229427	173.241432	1755.183479	1355.279088
scaffold_189	4853.589451	349.498814	2621.635271	4113.692803	4504.090637	2231.954180	739.896648
scaffold_190	1544.958856	233.634758	570.260079	996.160567	1311.324098	974.698778	548.798290
scaffold_191	2232.525743	1793.172052	1037.451997	1265.878803	439.353691	1195.073746	966.646940
scaffold_192	1369.153049	992.561709	764.642737	783.156400	376.591340	604.510312	585.996649
scaffold_193	9185.721634	1419.190890	7311.353925	4388.659147	7766.530744	1874.367709	4797.062487
scaffold_194	1191.212994	569.222643	595.981882	950.376572	621.990351	595.231112	240.836422
scaffold_195	4001.497307	3268.726839	2146.717047	1578.787345	732.770467	1854.780259	2422.709962
scaffold_196	1574.186918	-46.388800	591.492273	1267.008481	1620.575718	982.694645	307.178437
scaffold_197	720.850979	227.469231	344.852908	450.169046	493.381748	375.998071	270.681932
scaffold_198	1564.487461	-192.555272	110.612749	946.265954	1757.042732	1453.874712	618.221506
scaffold_199	2576.111421	1241.740603	1418.218887	1892.544305	1334.370819	1157.892535	683.567116
scaffold_200	617.649377	154.207625	296.160794	550.676393	463.441752	321.488583	66.972983
scaffold_201	1209.819343	407.051445	1025.102095	743.467314	802.767898	184.717248	466.352029
scaffold_202	2950.286918	1871.429299	2804.231198	1609.777478	1078.857619	146.055720	1340.509440
scaffold_203	5096.268519	740.389172	3065.975924	4127.228394	4355.879347	2030.292596	969.040125
scaffold_204	2284.324198	425.532467	915.624830	1688.110661	1858.791731	1368.699367	596.213536
scaffold_205	13898.920693	278.239363	316.172369	466.845028	13620.681329	13582.748323	13432.075665
scaffold_206	12284.894306	8642.915265	8245.074326	3966.328671	3641.979042	4039.819981	8318.565635
scaffold_207	243.337414	60.501387	131.822314	221.136019	182.836027	111.515100	22.201395
scaffold_208	699.922694	201.816561	540.758141	605.662358	498.106133	159.164553	94.260336
scaffold_209	1231.802854	392.674227	1113.245127	777.017077	839.128627	118.557727	454.785777
scaffold_210	3182.978464	2624.634517	1069.296273	1894.490145	558.343947	2113.682191	1288.488319
scaffold_211	2121.089702	436.082425	1383.654899	1881.719424	1685.007277	737.434803	239.370277
scaffold_212	1788.882586	1321.226761	1412.498388	916.044460	467.655825	376.384198	872.838126
scaffold_213	-nan	538.752480	912.180621	977.724158	-nan	-nan	-nan
scaffold_214	1963.559344	160.760659	573.095029	1658.136000	1802.798685	1390.464315	305.423344
scaffold_215	4571.461005	62.329811	1971.810518	4175.371106	4509.131194	2599.650487	396.089899
scaffold_216	101245.992075	-1254.852414	200.154270	4528.222061	102500.844489	101045.837805	96717.770014
scaffold_217	1561.046331	983.480394	723.385586	1239.099368	577.565938	837.660746	321.946964
scaffold_218	7701.817419	1231.111260	1121.056239	792.175080	6470.706158	6580.761180	6909.642339
scaffold_219	383.261750	-42.080022	49.363567	265.857350	425.341772	333.898183	117.404400
scaffold_220	1300.947636	232.519899	691.573078	1330.668267	1068.427738	609.374559	-29.720631
scaffold_221	2715.195868	2122.907787	1700.667420	1045.635645	592.288081	1014.528449	1669.560223
scaffold_222	10182.380584	8875.017038	5508.241703	5120.450745	1307.363547	4674.138881	5061.929840
scaffold_223	155940.708876	8243.354577	5210.938521	3518.742917	147697.354299	150729.770355	152421.965960
scaffold_224	1347.426522	116.907362	784.831328	857.940440	1230.519160	562.595194	489.486082
scaffold_225	2373.455992	241.958230	807.035497	2071.913249	2131.497762	1566.420496	301.542743
scaffold_226	635.423313	555.385377	301.153170	363.821688	80.037936	334.270143	271.601625
scaffold_227	4102.748067	997.451507	2668.012396	1927.433202	3105.296561	1434.735671	2175.314865
scaffold_228	480.043024	71.622892	188.582918	393.661934	408.420133	291.460106	86.381090
scaffold_229	25679.782438	691.026186	774.075955	335.698238	24988.756252	24905.706482	25344.084200
scaffold_230	1476.217238	168.091259	708.035159	1305.205543	1308.125979	768.182079	171.011694
scaffold_231	1087.087351	687.375046	693.744700	728.723930	399.712305	393.342651	358.363421
scaffold_232	2624.433207	2365.677658	1089.488252	1514.065916	258.755549	1534.944955	1110.367291
scaffold_233	1093.034787	85.005908	504.988725	1039.192909	1008.028878	588.046061	53.841878
scaffold_234	2405.260299	2171.607321	1190.975982	1181.327041	233.652978	1214.284318	1223.933258
scaffold_235	1638.242465	40.822113	782.463004	1443.336066	1597.420352	855.779460	194.906398
scaffold_236	9630.702879	-655.954722	1143.765006	6484.473032	10286.657600	8486.937873	3146.229846
scaffold_237	480.342718	375.630040	276.693055	287.719264	104.712678	203.649663	192.623455
scaffold_238	1857.761753	403.184806	852.362087	1741.623402	1454.576947	1005.399665	116.138351
scaffold_239	2634.327594	526.721991	2059.647933	2092.102616	2107.605603	574.679661	542.224978
scaffold_240	146.467763	64.251525	130.176939	106.141885	82.216239	16.290825	40.325879
scaffold_241	252.488271	53.502281	96.601519	149.531763	198.985990	155.886752	102.956508
scaffold_242	2745.948027	1.290054	1192.014865	2371.121654	2744.657974	1553.933162	374.826374
scaffold_243	886.772576	454.221137	732.769869	494.402940	432.551439	154.002707	392.369636
scaffold_244	1979.042431	61.102048	606.525904	1762.979824	1917.940383	1372.516527	216.062607
scaffold_245	4646.608367	4221.938595	3397.416455	2607.838147	424.669772	1249.191913	2038.770220
scaffold_246	4561.896506	1073.432799	2254.702086	3341.359243	3488.463707	2307.194420	1220.537263
scaffold_247	8227.524840	1225.984152	3915.028001	7145.888294	7001.540689	4312.496839	1081.636546
scaffold_248	1191.894692	1015.610005	704.483346	552.852892	176.284687	487.411346	639.041801
scaffold_249	6028.198252	5997.055002	3281.460318	3181.995748	31.143250	2746.737934	2846.202503
scaffold_250	1731.950031	1070.585224	1570.251001	1282.372657	661.364806	161.699030	449.577374
scaffold_251	779.145141	183.840062	324.828211	629.970666	595.305080	454.316930	149.174475
scaffold_252	2088.430732	300.983964	1443.825485	1760.033435	1787.446769	644.605247	328.397297
scaffold_253	1243.736146	43.339988	414.238190	1073.401219	1200.396158	829.497956	170.334927
scaffold_254	909.943572	813.242178	701.321058	517.679117	96.701394	208.622514	392.264455
scaffold_255	1485.274379	77.609553	759.670907	1262.928738	1407.664826	725.603472	222.345640
scaffold_256	587.286523	-55.750059	107.831244	448.109423	643.036583	479.455280	139.177100
scaffold_257	1049.003347	908.071180	532.011430	460.880359	140.932168	516.991918	588.122989
scaffold_258	1555.996232	754.534855	733.156652	1020.416206	801.461377	822.839580	535.580026
scaffold_259	1109.621374	457.623318	662.905951	904.441832	651.998056	446.715423	205.179542
scaffold_260	1878.404973	62.548576	435.963878	1382.404134	1815.856397	1442.441095	496.000839
scaffold_261	2828.034314	2369.123630	1065.797296	1493.013548	458.910685	1762.237019	1335.020766
scaffold_262	956.797412	107.175192	195.742417	850.453344	849.622219	761.054995	106.344068
scaffold_263	432.283172	395.495955	309.125527	249.639321	36.787216	123.157645	182.643851
scaffold_264	14305.733772	477.566215	1562.214055	467.445955	13828.167557	12743.519717	13838.287817
scaffold_265	1211.282242	226.797990	477.838323	904.316427	984.484252	733.443919	306.965814
scaffold_266	17909.498507	955.986154	658.830525	690.226910	16953.512353	17250.667982	17219.271597
scaffold_267	2369.102645	464.766788	392.260549	214.416670	1904.335858	1976.842097	2154.685976
scaffold_268	807.115833	671.843629	566.211001	438.708150	135.272204	240.904832	368.407683
scaffold_269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
scaffold_270	920.838815	412.957660	850.001133	289.225519	507.881154	70.837681	631.613296
scaffold_271	1646.502570	94.130580	484.980653	1300.288970	1552.371990	1161.521917	346.213600
scaffold_272	1325.950098	597.513798	564.019613	1160.700817	728.436301	761.930485	165.249281
scaffold_273	2606.205792	1200.459891	1590.457181	528.477133	1405.745902	1015.748611	2077.728659
scaffold_274	732.778692	138.013430	462.022700	695.906582	594.765262	270.755992	36.872110
scaffold_275	3845.384830	3646.494602	1952.553649	1990.100750	198.890228	1892.831181	1855.284080
scaffold_276	601.882448	-75.919833	26.172751	337.480675	677.802282	575.709697	264.401774
scaffold_277	875.394581	216.703540	724.576679	795.296565	658.691042	150.817902	80.098016
scaffold_278	597.798667	-72.897093	42.229265	367.231632	670.695760	555.569403	230.567036
scaffold_279	8287.853848	2861.417752	6902.046915	2469.625939	5426.436095	1385.806933	5818.227909
scaffold_280	3458.109088	3233.209276	1300.861380	1807.390256	224.899812	2157.247708	1650.718832
scaffold_281	354.181823	-45.042136	39.293662	208.605787	399.223959	314.888161	145.576036
scaffold_282	2853.361774	498.091960	2183.291794	2197.196388	2355.269814	670.069980	656.165386
scaffold_283	661.253630	453.225651	276.799186	431.606558	208.027979	384.454444	229.647072
scaffold_284	417.562175	-52.695094	58.911591	288.778097	470.257268	358.650584	128.784078
scaffold_285	1654.204360	824.056528	1255.287859	495.827346	830.147832	398.916501	1158.377014
scaffold_286	198.600124	-13.544171	58.193174	134.771362	212.144296	140.406950	63.828762
scaffold_287	540.740260	409.659803	230.190111	324.814653	131.080457	310.550149	215.925607
scaffold_288	2062.087050	-2.588773	406.098987	942.392275	2064.675823	1655.988063	1119.694775
scaffold_289	943.713783	237.203574	460.165899	881.126183	706.510209	483.547884	62.587600
scaffold_290	447.606079	-51.479530	23.766917	245.827576	499.085609	423.839162	201.778504
scaffold_291	3979.859041	1931.316718	1561.777621	3189.953656	2048.542323	2418.081420	789.905385
scaffold_292	314.761811	-42.164900	25.618807	174.406189	356.926711	289.143004	140.355622
scaffold_293	861.368925	21.882088	388.750232	768.764404	839.486836	472.618693	92.604521
scaffold_294	800.664788	724.012878	477.930586	422.114109	76.651910	322.734202	378.550679
scaffold_295	1119.877644	-58.923738	252.527975	929.484351	1178.801383	867.349669	190.393293
scaffold_296	6514.767365	-613.225601	709.230461	4358.271931	7127.992965	5805.536904	2156.495434
scaffold_297	474.331921	-39.675211	106.292575	329.964761	514.007132	368.039346	144.367160
scaffold_298	476.034681	357.767280	218.944026	223.595681	118.267401	257.090655	252.439000
scaffold_299	7345.881687	2893.582214	2605.463573	6732.935335	4452.299474	4740.418114	612.946352
scaffold_300	644.017251	209.899130	257.065548	438.200130	434.118121	386.951703	205.817121
scaffold_301	4302.895747	1633.367690	1125.629905	3731.464920	2669.528057	3177.265842	571.430827
scaffold_302	2642.964289	272.403710	1651.810606	2245.841474	2370.560579	991.153683	397.122815
scaffold_303	1071.417199	-41.935703	357.912059	934.939676	1113.352902	713.505140	136.477523
scaffold_304	2412.583377	1277.656773	1549.689532	779.146997	1134.926603	862.893845	1633.436380
scaffold_305	338.531642	110.800584	136.946937	322.996305	227.731058	201.584705	15.535337
scaffold_306	1608.086307	1396.976270	727.157197	873.563766	211.110037	880.929110	734.522541
scaffold_307	391.540126	-40.772301	76.022536	287.920337	432.312427	315.517589	103.619788
