chrom	length	bases	mean	min	max
scaffold_25	172336	19145950	111.10	0	7304
scaffold_25_region	101298	18562378	183.25	0	7304
scaffold_26	171750	19374214	112.80	0	5338
scaffold_26_region	92973	17355665	186.67	0	5338
scaffold_27	167886	22691733	135.16	0	8988
scaffold_27_region	53854	19190084	356.34	0	8988
scaffold_28	166980	4992845	29.90	0	3567
scaffold_28_region	43107	4898113	113.63	0	3567
scaffold_29	166939	9369029	56.12	0	1768
scaffold_29_region	73886	9154113	123.90	0	1768
scaffold_30	164712	44767883	271.79	0	27837
scaffold_30_region	52283	61022318	1167.15	0	27837
scaffold_31	163985	9864557	60.16	0	4111
scaffold_31_region	112469	9973874	88.68	0	4111
scaffold_32	163465	7839132	47.96	0	1092
scaffold_32_region	83036	7613012	91.68	0	1092
scaffold_33	162656	15934025	97.96	0	8402
scaffold_33_region	76388	15236062	199.46	0	8402
scaffold_34	162104	7639035	47.12	0	2484
scaffold_34_region	64758	8750821	135.13	0	2484
scaffold_35	161735	12814951	79.23	0	7994
scaffold_35_region	81683	13187743	161.45	0	7994
scaffold_36	161300	4222412	26.18	0	1035
scaffold_36_region	72563	3909772	53.88	0	1035
scaffold_37	160863	14428952	89.70	0	4341
scaffold_37_region	66936	13807935	206.29	0	4341
scaffold_38	160818	18542789	115.30	0	11404
scaffold_38_region	85709	18398454	214.66	0	11404
scaffold_39	160336	15897721	99.15	0	4852
scaffold_39_region	87107	15158990	174.03	0	4852
scaffold_40	160108	8237746	51.45	0	1570
scaffold_40_region	66484	8023442	120.68	0	1570
scaffold_41	159512	9165840	57.46	0	11222
scaffold_41_region	61457	8727393	142.01	0	11222
scaffold_42	158886	31571343	198.70	0	8665
scaffold_42_region	91592	35820446	391.09	0	8665
scaffold_43	158706	19137324	120.58	0	11068
scaffold_43_region	91163	21865022	239.85	0	11068
scaffold_44	158304	18717593	118.24	0	12426
scaffold_44_region	89421	18685584	208.96	0	12426
scaffold_45	157986	3104584	19.65	0	1909
scaffold_45_region	16734	1129298	67.49	0	508
scaffold_46	156673	9527853	60.81	0	2437
scaffold_46_region	72465	9468109	130.66	0	2437
scaffold_47	156653	9676188	61.77	0	4866
scaffold_47_region	75503	9403446	124.54	0	4866
scaffold_48	156252	7367072	47.15	0	3309
scaffold_48_region	72074	7123486	98.84	0	3309
scaffold_49	155030	41079634	264.98	0	2377
scaffold_49_region	14902	7674122	514.97	0	1480
scaffold_50	153644	5546893	36.10	0	1572
scaffold_50_region	63859	4918621	77.02	0	1572
scaffold_51	153125	8704732	56.85	0	2632
scaffold_51_region	52563	8688698	165.30	0	2632
scaffold_52	153069	6053235	39.55	0	1245
scaffold_52_region	72392	5609354	77.49	0	1186
scaffold_53	150274	4912245	32.69	0	1098
scaffold_53_region	50859	4815345	94.68	0	1098
scaffold_54	150165	10460845	69.66	0	2491
scaffold_54_region	77963	9521316	122.13	0	2491
scaffold_55	150018	11930951	79.53	0	6366
scaffold_55_region	44768	11121387	248.42	0	6366
scaffold_56	149470	13185892	88.22	0	6239
scaffold_56_region	101033	16131844	159.67	0	6239
scaffold_57	149389	6487283	43.43	0	4274
scaffold_57_region	73206	6930894	94.68	0	4274
scaffold_58	148587	3803235	25.60	0	1762
scaffold_58_region	9153	921685	100.70	0	641
scaffold_59	148578	2014820	13.56	0	1173
scaffold_59_region	19687	1994501	101.31	0	1173
scaffold_60	148441	6051632	40.77	0	4197
scaffold_60_region	72276	6026186	83.38	0	4197
scaffold_61	148177	14984187	101.12	0	27335
scaffold_61_region	65181	15128137	232.09	0	27335
scaffold_62	148137	16032582	108.23	0	9684
scaffold_62_region	76747	21132239	275.35	0	9684
scaffold_63	147519	6452052	43.74	0	2633
scaffold_63_region	77173	6395486	82.87	0	2633
scaffold_64	147158	10654044	72.40	0	7071
scaffold_64_region	65080	8645530	132.84	0	3051
scaffold_65	146313	7677574	52.47	0	2704
scaffold_65_region	48458	7482161	154.41	0	2704
scaffold_66	145308	11089261	76.32	0	7067
scaffold_66_region	90756	10469251	115.36	0	7067
scaffold_67	145296	7985056	54.96	0	3404
scaffold_67_region	87238	9820709	112.57	0	3404
scaffold_68	145227	2579198	17.76	0	527
scaffold_68_region	45903	2566695	55.92	0	527
scaffold_69	144537	8453373	58.49	0	5937
scaffold_69_region	27470	7911555	288.01	0	5937
scaffold_70	144241	1344798	9.32	0	740
scaffold_70_region	27818	1027603	36.94	0	321
scaffold_71	142596	4397543	30.84	0	6360
scaffold_71_region	16965	4232112	249.46	0	6360
scaffold_72	142380	4542440	31.90	0	1526
scaffold_72_region	75666	4496450	59.42	0	1526
scaffold_73	141081	10236260	72.56	0	3786
scaffold_73_region	65147	9904557	152.03	0	3786
scaffold_74	140997	6943730	49.25	0	3380
scaffold_74_region	60754	5346981	88.01	0	2544
scaffold_75	140991	32085765	227.57	0	6399
scaffold_75_region	58993	30330564	514.14	0	6399
scaffold_76	140971	1981623	14.06	0	738
scaffold_76_region	35392	1847830	52.21	0	738
scaffold_77	140359	1650297	11.76	0	869
scaffold_77_region	23207	1265455	54.53	0	869
scaffold_78	140314	3280239	23.38	0	715
scaffold_78_region	34871	3019179	86.58	0	715
scaffold_79	139789	4402301	31.49	0	950
scaffold_79_region	46090	4576835	99.30	0	950
scaffold_80	139633	6453342	46.22	0	3423
scaffold_80_region	51449	6505927	126.45	0	3423
scaffold_81	139289	7622689	54.73	0	4855
scaffold_81_region	51833	7107301	137.12	0	4855
scaffold_82	139181	10450192	75.08	0	7387
scaffold_82_region	83866	10592220	126.30	0	7387
scaffold_83	139084	7715158	55.47	0	2556
scaffold_83_region	57351	7631924	133.07	0	2556
scaffold_84	139050	9757815	70.17	0	2475
scaffold_84_region	68360	8898731	130.17	0	2475
scaffold_85	138563	4054976	29.26	0	1005
scaffold_85_region	79250	3987914	50.32	0	1005
scaffold_86	138313	15419012	111.48	0	4018
scaffold_86_region	69213	15615540	225.62	0	4018
scaffold_87	138115	21989318	159.21	0	18851
scaffold_87_region	69858	15570279	222.88	0	18851
scaffold_88	138112	8934651	64.69	0	2174
scaffold_88_region	82949	8653658	104.33	0	2174
scaffold_89	137553	5794279	42.12	0	1127
scaffold_89_region	57909	5702156	98.47	0	1127
scaffold_90	136761	8919966	65.22	0	2268
scaffold_90_region	61649	8432715	136.79	0	2268
scaffold_91	136736	5138066	37.58	0	3527
scaffold_91_region	35998	4213765	117.06	0	3296
scaffold_92	136735	10668332	78.02	0	1312
scaffold_92_region	56693	10418500	183.77	0	1312
scaffold_93	136554	7903290	57.88	0	2610
scaffold_93_region	48443	7730514	159.58	0	2610
scaffold_94	135919	3151	0.02	0	20
scaffold_94_region	1430	0	0.00	0	0
scaffold_95	135902	3607769	26.55	0	1474
scaffold_95_region	29360	3514740	119.71	0	1474
scaffold_96	135421	2623063	19.37	0	1246
scaffold_96_region	63141	2462098	38.99	0	1246
scaffold_97	135258	8265153	61.11	0	8647
scaffold_97_region	59968	8143665	135.80	0	8647
scaffold_98	134942	3860855	28.61	0	991
scaffold_98_region	58238	3698994	63.52	0	991
scaffold_99	134721	4167041	30.93	0	2821
scaffold_99_region	66320	4101931	61.85	0	2821
scaffold_100	133869	9252144	69.11	0	1635
scaffold_100_region	64276	8366013	130.16	0	1607
scaffold_101	133835	3173149	23.71	0	1701
scaffold_101_region	35717	2923539	81.85	0	1701
scaffold_102	133050	5026471	37.78	0	2062
scaffold_102_region	56372	4759263	84.43	0	2062
scaffold_103	132715	9879394	74.44	0	4521
scaffold_103_region	60064	5861043	97.58	0	1721
scaffold_104	132375	3974126	30.02	0	965
scaffold_104_region	48604	3483559	71.67	0	965
scaffold_105	131971	5340537	40.47	0	909
scaffold_105_region	58445	5426299	92.84	0	909
scaffold_106	131915	4893880	37.10	0	1167
scaffold_106_region	68888	4623055	67.11	0	1014
scaffold_107	129373	8432435	65.18	0	5185
scaffold_107_region	71779	8460982	117.88	0	5185
scaffold_108	128234	9893804	77.15	0	17440
scaffold_108_region	40020	8319060	207.87	0	17440
scaffold_109	127751	19169993	150.06	0	8775
scaffold_109_region	81510	17433035	213.88	0	8775
scaffold_110	126492	13244613	104.71	0	4658
scaffold_110_region	65235	14503190	222.32	0	4658
scaffold_111	126410	6753239	53.42	0	7644
scaffold_111_region	56051	8930318	159.32	0	7644
scaffold_112	126348	8908478	70.51	0	4603
scaffold_112_region	55231	5815525	105.29	0	3550
scaffold_113	126294	26233722	207.72	0	11362
scaffold_113_region	65827	32586132	495.03	0	11362
scaffold_114	126209	9689951	76.78	0	5536
scaffold_114_region	55784	9505253	170.39	0	5536
scaffold_115	125914	2205122	17.51	0	1113
scaffold_115_region	33072	2176071	65.80	0	1113
scaffold_116	124543	12664572	101.69	0	2388
scaffold_116_region	67029	12656933	188.83	0	2388
scaffold_117	124208	7040484	56.68	0	2851
scaffold_117_region	47911	7135964	148.94	0	2851
scaffold_118	123698	4740084	38.32	0	966
scaffold_118_region	67789	4682499	69.07	0	966
scaffold_119	122989	7799234	63.41	0	8821
scaffold_119_region	27626	7386722	267.38	0	8821
scaffold_120	122790	10370538	84.46	0	3421
scaffold_120_region	46177	9076324	196.56	0	3421
scaffold_121	122750	1112356	9.06	0	769
scaffold_121_region	16659	763850	45.85	0	440
scaffold_122	122504	3804944	31.06	0	1487
scaffold_122_region	29941	3686704	123.13	0	1487
scaffold_123	122359	3451541	28.21	0	4643
scaffold_123_region	26335	2787292	105.84	0	4643
scaffold_124	122140	12645078	103.53	0	8241
scaffold_124_region	46660	12458108	267.00	0	8241
scaffold_125	121488	6225813	51.25	0	1363
scaffold_125_region	46373	6067964	130.85	0	1363
scaffold_126	121410	11512985	94.83	0	6936
scaffold_126_region	77420	11110581	143.51	0	6936
scaffold_127	121203	12869855	106.18	0	2917
scaffold_127_region	77119	12688765	164.53	0	2917
scaffold_128	121030	3829775	31.64	0	1420
scaffold_128_region	45360	3715383	81.91	0	1420
scaffold_129	120606	10249236	84.98	0	9889
scaffold_129_region	80741	13122828	162.53	0	9889
scaffold_130	120263	957410	7.96	0	447
scaffold_130_region	20018	947271	47.32	0	447
scaffold_131	120244	6803088	56.58	0	6498
scaffold_131_region	46485	6616531	142.34	0	6498
scaffold_132	120135	5321216	44.29	0	1685
scaffold_132_region	54539	5183890	95.05	0	1685
scaffold_133	119746	14117481	117.90	0	13228
scaffold_133_region	59128	14052001	237.65	0	13228
scaffold_134	119535	16296817	136.34	0	6155
scaffold_134_region	74176	16244462	219.00	0	6155
scaffold_135	119511	7433281	62.20	0	2123
scaffold_135_region	64620	5658206	87.56	0	1178
scaffold_136	119466	1730828	14.49	0	1017
scaffold_136_region	17759	1691373	95.24	0	1017
scaffold_137	118903	7675775	64.55	0	5676
scaffold_137_region	50209	7370239	146.79	0	5676
scaffold_138	118793	6298548	53.02	0	1452
scaffold_138_region	51627	5831616	112.96	0	1452
scaffold_139	118762	6961671	58.62	0	1342
scaffold_139_region	57019	6937737	121.67	0	1342
scaffold_140	118729	2312707	19.48	0	860
scaffold_140_region	50420	2187807	43.39	0	860
scaffold_141	118389	4489620	37.92	0	1642
scaffold_141_region	61902	4227084	68.29	0	1642
scaffold_142	118136	8316226	70.40	0	4870
scaffold_142_region	56708	8264413	145.74	0	4870
scaffold_143	118005	18456178	156.40	0	10404
scaffold_143_region	38642	18136005	469.33	0	10404
scaffold_144	117900	5799166	49.19	0	1445
scaffold_144_region	40350	5737907	142.20	0	1445
scaffold_145	117854	1834514	15.57	0	1045
scaffold_145_region	20439	1657687	81.10	0	1045
scaffold_146	117266	5772944	49.23	0	764
scaffold_146_region	55629	5568869	100.11	0	764
scaffold_147	117049	1481742	12.66	0	640
scaffold_147_region	34146	1411757	41.34	0	640
scaffold_148	117048	3451608	29.49	0	1121
scaffold_148_region	31275	4019733	128.53	0	1121
scaffold_149	117040	15540457	132.78	0	6379
scaffold_149_region	50074	15908769	317.71	0	6379
scaffold_150	116799	6801246	58.23	0	6403
scaffold_150_region	69848	8848017	126.68	0	6403
scaffold_151	116672	5508078	47.21	0	2145
scaffold_151_region	53715	6036462	112.38	0	2145
scaffold_152	116638	1205487	10.34	0	372
scaffold_152_region	30736	1048133	34.10	0	372
scaffold_153	116627	10968012	94.04	0	4997
scaffold_153_region	73645	10768902	146.23	0	4997
scaffold_154	116566	9462136	81.17	0	2366
scaffold_154_region	79066	9832635	124.36	0	2366
scaffold_155	116403	11209991	96.30	0	10778
scaffold_155_region	29904	11355064	379.72	0	10778
scaffold_156	116187	5449368	46.90	0	1983
scaffold_156_region	59124	5370175	90.83	0	1983
scaffold_157	115844	9065648	78.26	0	986
scaffold_157_region	3405	1839468	540.23	46	975
scaffold_158	115837	5728605	49.45	0	2429
scaffold_158_region	54027	5755956	106.54	0	2429
scaffold_159	115506	4914325	42.55	0	2815
scaffold_159_region	40243	4458629	110.79	0	2815
scaffold_160	115485	10190188	88.24	0	7684
scaffold_160_region	68198	9891909	145.05	0	7684
scaffold_161	115440	9729990	84.29	0	4152
scaffold_161_region	44295	9065020	204.65	0	4152
scaffold_162	115430	3599	0.03	0	6
scaffold_162_region	6494	1090	0.17	0	6
scaffold_163	114993	2637997	22.94	0	1143
scaffold_163_region	24153	2511468	103.98	0	1143
scaffold_164	114866	5323960	46.35	0	2617
scaffold_164_region	14734	5281503	358.46	0	2617
scaffold_165	114847	19597986	170.64	0	15837
scaffold_165_region	66706	13799559	206.87	0	4739
scaffold_166	114426	5655895	49.43	0	2734
scaffold_166_region	41603	5465719	131.38	0	2734
scaffold_167	114265	3409934	29.84	0	479
scaffold_167_region	66277	3263357	49.24	0	479
scaffold_168	114037	3563958	31.25	0	3501
scaffold_168_region	49982	3540728	70.84	0	3501
scaffold_169	113772	5427918	47.71	0	1441
scaffold_169_region	54208	5002713	92.29	0	1441
scaffold_170	113608	5864526	51.62	0	2537
scaffold_170_region	59973	5772106	96.25	0	2537
scaffold_171	113441	24224930	213.55	0	12445
scaffold_171_region	13912	269440	19.37	0	111
scaffold_172	113342	7058109	62.27	0	2460
scaffold_172_region	49841	6852789	137.49	0	2460
scaffold_173	113291	4382596	38.68	0	1758
scaffold_173_region	48504	4016417	82.81	0	1758
scaffold_174	113083	10278014	90.89	0	4361
scaffold_174_region	58162	10793236	185.57	0	4361
scaffold_175	112816	12161813	107.80	0	5658
scaffold_175_region	59074	11720591	198.41	0	5658
scaffold_176	112531	5267445	46.81	0	6530
scaffold_176_region	39947	5230136	130.93	0	6530
scaffold_177	111754	10813086	96.76	0	9542
scaffold_177_region	60992	11094971	181.91	0	9542
scaffold_178	111746	17562780	157.17	0	12336
scaffold_178_region	38853	17173077	442.00	0	12336
scaffold_179	111268	11907602	107.02	0	2529
scaffold_179_region	26367	2140118	81.17	0	527
scaffold_180	111043	14081808	126.81	0	4917
scaffold_180_region	44941	18221572	405.46	0	4917
scaffold_181	110981	3943988	35.54	0	1594
scaffold_181_region	14546	4045702	278.13	0	1594
scaffold_182	110750	2493976	22.52	0	1776
scaffold_182_region	20649	2546341	123.32	0	1776
scaffold_183	110495	841195	7.61	0	582
scaffold_183_region	1327	134759	101.55	0	403
scaffold_184	110470	4990383	45.17	0	6034
scaffold_184_region	29099	4966921	170.69	0	6034
scaffold_185	110459	18208353	164.84	0	14832
scaffold_185_region	40346	18014610	446.50	0	14832
scaffold_186	110425	4684358	42.42	0	2200
scaffold_186_region	44421	4439198	99.93	0	2200
scaffold_187	110213	2234661	20.28	0	385
scaffold_187_region	29948	2026973	67.68	0	385
scaffold_188	109906	4904338	44.62	0	2509
scaffold_188_region	60068	4720949	78.59	0	2509
scaffold_189	109829	5144527	46.84	0	6770
scaffold_189_region	36620	4940582	134.91	0	6770
scaffold_190	109819	1769465	16.11	0	1062
scaffold_190_region	23878	1728916	72.41	0	1062
scaffold_191	109757	8998348	81.98	0	1909
scaffold_191_region	55833	8636369	154.68	0	1909
scaffold_192	109694	6754510	61.58	0	4535
scaffold_192_region	52408	6654723	126.98	0	4535
scaffold_193	109223	4771482	43.69	0	1413
scaffold_193_region	36384	4713234	129.54	0	1413
scaffold_194	109070	4578132	41.97	0	1240
scaffold_194_region	46845	4296700	91.72	0	1240
scaffold_195	108893	51395680	471.98	0	62358
scaffold_195_region	30730	50122447	1631.06	0	62358
scaffold_196	108823	9809483	90.14	0	2876
scaffold_196_region	59348	9535839	160.68	0	2876
scaffold_197	108791	4173258	38.36	0	2031
scaffold_197_region	40964	4129366	100.80	0	2031
scaffold_198	108573	6757268	62.24	0	2562
scaffold_198_region	55412	6274713	113.24	0	2562
scaffold_199	108434	16032435	147.85	0	8775
scaffold_199_region	65646	15862730	241.64	0	8775
scaffold_200	108079	2937772	27.18	0	927
scaffold_200_region	44463	2869096	64.53	0	927
scaffold_201	107576	293470	2.73	0	263
scaffold_201_region	973	2123	2.18	0	9
scaffold_202	107472	17487264	162.71	0	7251
scaffold_202_region	68984	24713265	358.25	0	7251
scaffold_203	107060	6975387	65.15	0	1929
scaffold_203_region	58089	6894621	118.69	0	1929
scaffold_204	106924	2351500	21.99	0	781
scaffold_204_region	20972	1632550	77.84	0	716
scaffold_205	106742	2877465	26.96	0	1079
scaffold_205_region	44748	2804648	62.68	0	1079
scaffold_206	106580	5242563	49.19	0	1527
scaffold_206_region	65715	5031643	76.57	0	1527
scaffold_207	106276	9752212	91.76	0	2091
scaffold_207_region	37813	9647635	255.14	0	2091
scaffold_208	106175	8705325	81.99	0	3628
scaffold_208_region	39920	8526869	213.60	0	3628
scaffold_209	106141	4589174	43.24	0	1047
scaffold_209_region	42431	4421089	104.19	0	1047
scaffold_210	105769	5821883	55.04	0	1071
scaffold_210_region	62248	6121152	98.33	0	1071
scaffold_211	105687	7093826	67.12	0	2023
scaffold_211_region	51393	7125746	138.65	0	2023
scaffold_212	105643	14050325	133.00	0	8308
scaffold_212_region	52472	13150130	250.61	0	8308
scaffold_213	105575	7827746	74.14	0	2520
scaffold_213_region	38719	8267245	213.52	0	2520
scaffold_214	105555	7533507	71.37	0	3447
scaffold_214_region	21494	8241519	383.43	0	3447
scaffold_215	105424	9995020	94.81	0	10134
scaffold_215_region	51715	10689649	206.70	0	10134
scaffold_216	105388	1854626	17.60	0	830
scaffold_216_region	42091	1843639	43.80	0	830
scaffold_217	105340	2402507	22.81	0	479
scaffold_217_region	39976	2406114	60.19	0	479
scaffold_218	105269	2200870	20.91	0	531
scaffold_218_region	39437	2593900	65.77	0	531
scaffold_219	105256	41853582	397.64	0	105365
scaffold_219_region	46232	41713114	902.26	0	105365
scaffold_220	105069	4983255	47.43	0	2272
scaffold_220_region	61833	4489406	72.61	0	2272
scaffold_221	105066	5564025	52.96	0	1455
scaffold_221_region	42239	5450765	129.05	0	1455
scaffold_222	105020	2177029	20.73	0	1515
scaffold_222_region	31904	1994058	62.50	0	1515
scaffold_223	104988	13474580	128.34	0	7142
scaffold_223_region	54224	11159031	205.80	0	7142
scaffold_224	104948	6654098	63.40	0	6631
scaffold_224_region	32170	6590448	204.86	0	6631
scaffold_225	104929	7710861	73.49	0	8623
scaffold_225_region	20867	7519868	360.37	0	8623
scaffold_226	104912	4898854	46.69	0	1659
scaffold_226_region	35360	4742313	134.12	0	1659
scaffold_227	104891	4003311	38.17	0	819
scaffold_227_region	44040	3810163	86.52	0	819
scaffold_228	104881	9696791	92.46	0	5302
scaffold_228_region	47652	9341400	196.03	0	5302
scaffold_229	104857	27888445	265.97	0	1545
scaffold_229_region	5429	2276567	419.33	46	792
scaffold_230	104679	2051575	19.60	0	792
scaffold_230_region	56647	2000443	35.31	0	792
scaffold_231	104520	6710723	64.21	0	5302
scaffold_231_region	52510	5959769	113.50	0	5302
scaffold_232	104477	2463290	23.58	0	389
scaffold_232_region	27934	2247465	80.46	0	389
scaffold_233	104371	6825151	65.39	0	4684
scaffold_233_region	51931	6764255	130.25	0	4684
scaffold_234	104371	10403315	99.68	0	1980
scaffold_234_region	47099	6505405	138.12	0	1980
scaffold_235	104311	7338991	70.36	0	3685
scaffold_235_region	50424	7168721	142.17	0	3685
scaffold_236	103814	4828526	46.51	0	1546
scaffold_236_region	29903	4633338	154.95	0	1546
scaffold_237	103747	8769469	84.53	0	3108
scaffold_237_region	43361	8709371	200.86	0	3108
scaffold_238	103707	13680953	131.92	0	6869
scaffold_238_region	71253	20180001	283.22	0	6869
scaffold_239	103646	13521629	130.46	0	9245
scaffold_239_region	77795	22039635	283.30	0	9245
scaffold_240	103321	1249764	12.10	0	954
scaffold_240_region	13982	1032995	73.88	0	954
scaffold_241	102641	13090475	127.54	0	9742
scaffold_241_region	50365	12483730	247.87	0	9742
scaffold_242	102531	2568939	25.06	0	5766
scaffold_242_region	21951	2581694	117.61	0	5766
scaffold_243	102440	2017927	19.70	0	544
scaffold_243_region	51457	1987141	38.62	0	544
scaffold_244	102125	3768180	36.90	0	1123
scaffold_244_region	52407	3633855	69.34	0	1123
scaffold_245	102118	1853587	18.15	0	913
scaffold_245_region	13900	652044	46.91	0	554
scaffold_246	102068	7685763	75.30	0	1940
scaffold_246_region	45449	7597195	167.16	0	1940
scaffold_247	102053	5430497	53.21	0	758
scaffold_247_region	56221	5435392	96.68	0	758
scaffold_248	102010	5734487	56.21	0	1529
scaffold_248_region	58251	5699157	97.84	0	1529
scaffold_249	101980	3334445	32.70	0	2970
scaffold_249_region	36125	3286112	90.97	0	2970
scaffold_250	101682	2148604	21.13	0	891
scaffold_250_region	38535	2033069	52.76	0	891
scaffold_251	101559	2906750	28.62	0	3220
scaffold_251_region	16224	2712934	167.22	0	3220
scaffold_252	101467	3689310	36.36	0	7491
scaffold_252_region	41815	3484969	83.34	0	7491
scaffold_253	101419	3496621	34.48	0	2971
scaffold_253_region	37413	3924878	104.91	0	2971
scaffold_254	101135	5924880	58.58	0	1135
scaffold_254_region	44075	5929920	134.54	0	1135
scaffold_255	100734	11877806	117.91	0	5933
scaffold_255_region	61296	11217122	183.00	0	5933
scaffold_256	100706	827518	8.22	0	597
scaffold_256_region	8884	977320	110.01	0	597
scaffold_257	100668	5249508	52.15	0	4535
scaffold_257_region	29977	5077641	169.38	0	4535
scaffold_258	100570	7308611	72.67	0	3507
scaffold_258_region	49438	7190935	145.45	0	3507
scaffold_259	100525	1661554	16.53	0	1587
scaffold_259_region	21598	1650875	76.44	0	1587
scaffold_260	100464	14191175	141.26	0	7606
scaffold_260_region	43301	4785266	110.51	0	7606
scaffold_261	100295	9150376	91.23	0	1433
scaffold_261_region	62874	8732472	138.89	0	1433
scaffold_262	100252	3897280	38.87	0	2106
scaffold_262_region	14588	2237882	153.41	0	1904
scaffold_263	100166	4503473	44.96	0	1716
scaffold_263_region	17532	2640438	150.61	0	1346
scaffold_264	100073	6786478	67.82	0	2051
scaffold_264_region	34537	6414273	185.72	0	2051
scaffold_265	99698	7686982	77.10	0	8342
scaffold_265_region	34197	7536006	220.37	0	8342
scaffold_266	99626	1756675	17.63	0	1296
scaffold_266_region	28978	1628349	56.19	0	1296
scaffold_267	99544	2499192	25.11	0	453
scaffold_267_region	39660	2352072	59.31	0	453
scaffold_268	99446	10475571	105.34	0	2658
scaffold_268_region	50190	9351615	186.32	0	2658
scaffold_269	99250	7969288	80.30	0	9329
scaffold_269_region	41074	7961111	193.82	0	9329
scaffold_270	99172	2449354	24.70	0	561
scaffold_270_region	47936	2577089	53.76	0	561
scaffold_271	99124	5467734	55.16	0	2570
scaffold_271_region	46251	5441850	117.66	0	2570
scaffold_272	99102	6948853	70.12	0	3654
scaffold_272_region	43937	7119695	162.04	0	3654
scaffold_273	99096	18023500	181.88	0	6864
scaffold_273_region	60374	14818772	245.45	0	3760
scaffold_274	98984	5222545	52.76	0	1411
scaffold_274_region	44739	4971535	111.12	0	1411
scaffold_275	98966	4142340	41.86	0	1940
scaffold_275_region	42146	4036730	95.78	0	1940
scaffold_276	98894	4686266	47.39	0	1942
scaffold_276_region	35151	4565531	129.88	0	1942
scaffold_277	98832	5325798	53.89	0	1664
scaffold_277_region	39791	4818152	121.09	0	1664
scaffold_278	98540	4611693	46.80	0	2580
scaffold_278_region	31612	4538618	143.57	0	2580
scaffold_279	98519	4251182	43.15	0	2229
scaffold_279_region	47160	4285078	90.86	0	2229
scaffold_280	98330	1645916	16.74	0	1811
scaffold_280_region	9414	1567762	166.54	0	1811
scaffold_281	98234	3580247	36.45	0	4004
scaffold_281_region	30504	3536434	115.93	0	4004
scaffold_282	98167	3544835	36.11	0	2069
scaffold_282_region	31269	3447031	110.24	0	2069
scaffold_283	97823	2859409	29.23	0	677
scaffold_283_region	41729	2733489	65.51	0	677
scaffold_284	97731	14022124	143.48	0	2930
scaffold_284_region	51501	14889931	289.12	0	2930
scaffold_285	97509	6968130	71.46	0	2754
scaffold_285_region	46607	7220397	154.92	0	2754
scaffold_286	97428	1937328	19.88	0	570
scaffold_286_region	41840	1949942	46.60	0	570
scaffold_287	97145	12123876	124.80	0	12320
scaffold_287_region	15175	12071278	795.47	0	12320
scaffold_288	96989	5539742	57.12	0	3860
scaffold_288_region	41292	5445321	131.87	0	3860
scaffold_289	96982	4129354	42.58	0	779
scaffold_289_region	45058	4051407	89.92	0	779
scaffold_290	96925	4319945	44.57	0	1419
scaffold_290_region	37412	4173605	111.56	0	1419
scaffold_291	96233	4053810	42.12	0	1259
scaffold_291_region	26258	4045287	154.06	0	1259
scaffold_292	96195	3320924	34.52	0	2773
scaffold_292_region	42957	3351121	78.01	0	2773
scaffold_293	96177	7358148	76.51	0	2824
scaffold_293_region	55399	7085195	127.89	0	2824
