chrom	length	bases	mean	min	max
scaffold_142_region	26491	3007597	113.53	53	169
scaffold_143	155646	22968920	147.57	3	282
scaffold_143_region	37454	6582561	175.75	38	264
scaffold_144	155026	32181226	207.59	24	603
scaffold_144_region	48673	9477147	194.71	75	291
scaffold_145	154754	17496434	113.06	48	210
scaffold_145_region	29428	3044208	103.45	53	145
scaffold_146	154557	20505300	132.67	48	14358
scaffold_146_region	36238	3815971	105.30	50	170
scaffold_147	154506	26590955	172.10	35	1168
scaffold_147_region	48429	9806385	202.49	99	279
scaffold_148	154422	18366888	118.94	18	280
scaffold_148_region	25117	3077845	122.54	67	163
scaffold_149	153403	27522273	179.41	64	756
scaffold_149_region	30431	5189323	170.53	97	228
scaffold_150	153305	44374094	289.45	78	3240
scaffold_150_region	36356	8130781	223.64	120	305
scaffold_151	153255	42566817	277.75	141	440
scaffold_151_region	37506	10250091	273.29	178	357
scaffold_152	153078	24295471	158.71	47	3071
scaffold_152_region	34218	3939873	115.14	51	3071
scaffold_153	152522	27331859	179.20	15	554
scaffold_153_region	40212	6402686	159.22	64	249
scaffold_154	152364	19279271	126.53	47	384
scaffold_154_region	30819	3408181	110.59	61	151
scaffold_155	151761	25906145	170.70	27	11294
scaffold_155_region	57226	6555585	114.56	44	251
scaffold_156	151515	32620551	215.30	61	380
scaffold_156_region	22729	4852396	213.49	131	300
scaffold_157	151421	25759485	170.12	58	681
scaffold_157_region	50323	11073026	220.04	67	297
scaffold_158	149991	24518836	163.47	2	754
scaffold_158_region	47749	8598566	180.08	57	297
scaffold_159	149592	16457651	110.02	45	250
scaffold_159_region	67388	7068793	104.90	49	162
scaffold_160	149449	17312438	115.84	40	324
scaffold_160_region	50569	5409932	106.98	52	167
scaffold_161	149347	16949758	113.49	40	176
scaffold_161_region	52966	6023998	113.73	53	164
scaffold_162	148955	17402657	116.83	8	332
scaffold_162_region	36596	4181111	114.25	38	191
scaffold_163	147985	27760473	187.59	10	438
scaffold_163_region	59958	13094298	218.39	108	287
scaffold_164	147856	16577059	112.12	53	345
scaffold_164_region	17795	1855083	104.25	59	140
scaffold_165	147014	28752375	195.58	24	545
scaffold_165_region	51075	10252567	200.74	80	287
scaffold_166	146377	29831958	203.80	22	548
scaffold_166_region	36781	7782475	211.59	94	280
scaffold_167	146155	22014089	150.62	57	1813
scaffold_167_region	35432	3922939	110.72	57	156
scaffold_168	145671	39180505	268.97	0	394
scaffold_168_region	96171	26469655	275.24	146	364
scaffold_169	145046	1168185252	8053.89	80	254441
scaffold_169_region	2355	1779378	755.57	379	1269
scaffold_170	143867	16673230	115.89	40	347
scaffold_170_region	36927	4020371	108.87	55	163
scaffold_171	143808	21902268	152.30	7	302
scaffold_171_region	68499	11194410	163.42	78	228
scaffold_172	143666	25890134	180.21	54	735
scaffold_172_region	77907	13158723	168.90	89	239
scaffold_173	143279	18206366	127.07	24	734
scaffold_173_region	21047	2378185	112.99	56	153
scaffold_174	143067	16500015	115.33	34	240
scaffold_174_region	24601	2761303	112.24	54	155
scaffold_175	142764	23927875	167.60	28	512
scaffold_175_region	26036	4443858	170.68	81	262
scaffold_176	142723	21984978	154.04	32	291
scaffold_176_region	41657	8755907	210.19	66	291
scaffold_177	142352	17095948	120.10	23	343
scaffold_177_region	19488	2211697	113.49	67	158
scaffold_178	142238	17474123	122.85	15	930
scaffold_178_region	17044	1839709	107.94	59	148
scaffold_179	142189	15869192	111.61	40	387
scaffold_179_region	38244	4156235	108.68	51	150
scaffold_180	141690	26890203	189.78	72	962
scaffold_180_region	21106	3574512	169.36	111	229
scaffold_181	141446	14189964	100.32	0	251
scaffold_181_region	36498	3294469	90.26	53	123
scaffold_182	140981	27747939	196.82	2	998
scaffold_182_region	39852	6680514	167.63	30	264
scaffold_183	140811	17733588	125.94	12	588
scaffold_183_region	27513	3023855	109.91	54	180
scaffold_184	140431	20518841	146.11	33	327
scaffold_184_region	43008	8527799	198.28	69	288
scaffold_185	138347	16188096	117.01	19	443
scaffold_185_region	31506	3420821	108.58	54	147
scaffold_186	138146	16676025	120.71	14	299
scaffold_186_region	20166	2288978	113.51	60	157
scaffold_187	137613	15991368	116.21	12	250
scaffold_187_region	53862	6158786	114.34	51	177
scaffold_188	137536	28293074	205.71	2	1121
scaffold_188_region	29314	8569873	292.35	112	1121
scaffold_189	137095	14920555	108.83	23	228
scaffold_189_region	41429	4470889	107.92	25	228
scaffold_190	137088	18918895	138.01	8	215
scaffold_190_region	39607	5472097	138.16	65	192
scaffold_191	137082	32260175	235.33	24	347
scaffold_191_region	41668	10066320	241.58	112	308
scaffold_192	136784	20019466	146.36	10	245
scaffold_192_region	56603	9181047	162.20	87	245
scaffold_193	136594	21143865	154.79	7	597
scaffold_193_region	19633	3476264	177.06	70	282
scaffold_194	135950	65216947	479.71	7	8683
scaffold_194_region	13066	9693832	741.91	39	8628
scaffold_195	134453	19363199	144.01	15	913
scaffold_195_region	24834	2802356	112.84	60	157
scaffold_196	134450	19446783	144.64	23	382
scaffold_196_region	21233	3682520	173.43	23	258
scaffold_197	134373	19541564	145.43	5	282
scaffold_197_region	39575	7418260	187.45	9	282
scaffold_198	134307	21423902	159.51	4	291
scaffold_198_region	63111	10239396	162.24	88	243
scaffold_199	134283	15974106	118.96	9	264
scaffold_199_region	9969	1386524	139.08	58	258
scaffold_200	134045	48094900	358.80	87	3267
scaffold_200_region	34612	10051210	290.40	87	3262
scaffold_201	132600	25434350	191.81	48	2129
scaffold_201_region	62491	6822735	109.18	54	150
scaffold_202	132057	19003821	143.91	17	261
scaffold_202_region	23759	4166655	175.37	56	261
scaffold_203	130707	24841159	190.05	7	874
scaffold_203_region	54894	11054142	201.37	63	292
scaffold_204	130452	15295670	117.25	11	245
scaffold_204_region	41273	4464921	108.18	53	152
scaffold_205	130070	19340353	148.69	36	651
scaffold_205_region	17160	2321628	135.29	86	173
scaffold_206	129812	26077894	200.89	42	3027
scaffold_206_region	34019	3692610	108.55	58	155
scaffold_207	128827	14757743	114.55	6	265
scaffold_207_region	25689	2715536	105.71	11	172
scaffold_208	128668	14604187	113.50	26	366
scaffold_208_region	36132	3731933	103.29	28	173
scaffold_209	127890	15351391	120.04	22	319
scaffold_209_region	48051	5849792	121.74	33	319
scaffold_210	127776	31550801	246.92	9	505
scaffold_210_region	73641	19787649	268.70	116	505
scaffold_211	127747	28049630	219.57	31	439
scaffold_211_region	45537	11975765	262.99	105	383
scaffold_212	127292	35946610	282.39	17	3851
scaffold_212_region	32369	9543056	294.82	82	3830
scaffold_213	127205	21228109	166.88	5	303
scaffold_213_region	30768	5068180	164.72	97	215
scaffold_214	127080	22559598	177.52	13	16938
scaffold_214_region	46128	6953332	150.74	78	224
scaffold_215	126471	24486007	193.61	2	1466
scaffold_215_region	40451	6457915	159.65	72	323
scaffold_216	126347	22822700	180.64	18	289
scaffold_216_region	58007	11280385	194.47	80	280
scaffold_217	124917	28503283	228.18	46	2716
scaffold_217_region	23955	4800969	200.42	46	2716
scaffold_218	124718	21119431	169.34	79	565
scaffold_218_region	17449	2678669	153.51	86	228
scaffold_219	124251	14712844	118.41	42	328
scaffold_219_region	29690	3223261	108.56	63	172
scaffold_220	123797	19875022	160.55	16	644
scaffold_220_region	47815	8593952	179.73	87	248
scaffold_221	123782	18102296	146.24	50	374
scaffold_221_region	32800	6508602	198.43	96	269
scaffold_222	123401	27765361	225.00	30	1780
scaffold_222_region	23893	4581235	191.74	62	305
scaffold_223	123289	13989454	113.47	20	325
scaffold_223_region	34855	3660052	105.01	31	144
scaffold_224	122823	23896570	194.56	58	1274
scaffold_224_region	31130	6267469	201.33	76	284
scaffold_225	122661	27054423	220.56	5	350
scaffold_225_region	61067	16428066	269.02	146	350
scaffold_226	122520	25620421	209.11	16	570
scaffold_226_region	11361	2541995	223.75	74	508
scaffold_227	122435	13716202	112.03	16	231
scaffold_227_region	22692	2502213	110.27	55	197
scaffold_228	122068	14045788	115.07	53	255
scaffold_228_region	24653	2672466	108.40	62	152
scaffold_229	121434	22977653	189.22	55	494
scaffold_229_region	12634	2160804	171.03	103	226
scaffold_230	121427	31378265	258.41	18	437
scaffold_230_region	32716	8827579	269.82	126	342
scaffold_231	121423	15213039	125.29	52	577
scaffold_231_region	30835	3503488	113.62	54	164
scaffold_232	121356	13840267	114.05	31	314
scaffold_232_region	34407	3699413	107.52	54	149
scaffold_233	121075	22515305	185.96	54	753
scaffold_233_region	36902	6135856	166.27	96	210
scaffold_234	121074	25003257	206.51	37	1659
scaffold_234_region	15850	2305602	145.46	58	218
scaffold_235	121061	21196567	175.09	30	670
scaffold_235_region	15884	2514384	158.30	80	245
scaffold_236	120015	14178985	118.14	22	486
scaffold_236_region	52095	6032099	115.79	56	177
scaffold_237	119706	21508854	179.68	47	1397
scaffold_237_region	59677	6419608	107.57	55	156
scaffold_238	119637	15927880	133.14	48	724
scaffold_238_region	39973	4434157	110.93	50	155
scaffold_239	119623	13982823	116.89	15	356
scaffold_239_region	28902	3148434	108.93	54	161
scaffold_240	119473	17783931	148.85	36	665
scaffold_240_region	38593	6091565	157.84	85	237
scaffold_241	118261	12204227	103.20	2	152
scaffold_241_region	28750	2819911	98.08	2	150
scaffold_242	117646	22042192	187.36	19	305
scaffold_242_region	57386	12175159	212.16	101	299
scaffold_243	117348	26088745	222.32	19	825
scaffold_243_region	32071	6379993	198.93	65	292
scaffold_244	116636	26508457	227.28	6	590
scaffold_244_region	41558	8869390	213.42	110	418
scaffold_245	115344	24359368	211.19	14	287
scaffold_245_region	80736	17655461	218.68	114	287
scaffold_246	115141	24881499	216.10	57	541
scaffold_246_region	27528	6849876	248.83	57	353
scaffold_247	114985	19603817	170.49	27	728
scaffold_247_region	23045	4607148	199.92	39	285
scaffold_248	114841	19574783	170.45	24	619
scaffold_248_region	25015	4141679	165.57	106	212
scaffold_249	114615	22609092	197.26	50	329
scaffold_249_region	81700	16348860	200.11	61	301
scaffold_250	114502	22407934	195.70	39	510
scaffold_250_region	37192	8048179	216.40	85	510
scaffold_251	113886	21596715	189.63	79	982
scaffold_251_region	26040	4245875	163.05	98	231
scaffold_252	113696	12862555	113.13	14	303
scaffold_252_region	28983	3240128	111.79	61	155
scaffold_253	113595	25346582	223.13	48	1857
scaffold_253_region	39854	8935772	224.21	106	306
scaffold_254	113551	19743728	173.88	10	387
scaffold_254_region	23602	4852412	205.59	100	253
scaffold_255	112688	21591956	191.61	50	14312
scaffold_255_region	35869	3757665	104.76	54	155
scaffold_256	112679	12606868	111.88	13	198
scaffold_256_region	19227	2140012	111.30	64	159
scaffold_257	112325	14659051	130.51	38	802
scaffold_257_region	23542	2669228	113.38	70	157
scaffold_258	111643	18754416	167.99	32	430
scaffold_258_region	25371	3795034	149.58	90	207
scaffold_259	110918	13765807	124.11	1	362
scaffold_259_region	20185	2253197	111.63	54	173
scaffold_260	110588	12488911	112.93	8	220
scaffold_260_region	33340	3558953	106.75	44	220
scaffold_261	109622	6229905	56.83	5	133
scaffold_261_region	27490	1476538	53.71	19	81
scaffold_262	108601	21679151	199.62	39	328
scaffold_262_region	39661	9775955	246.49	104	328
scaffold_263	108381	14941443	137.86	31	310
scaffold_263_region	43322	6846502	158.04	79	210
scaffold_264	108361	12784139	117.98	7	350
scaffold_264_region	21231	2488890	117.23	68	180
scaffold_265	107914	15934114	147.66	11	234
scaffold_265_region	14220	2276233	160.07	73	210
scaffold_266	107661	14240295	132.27	25	579
scaffold_266_region	18083	2008226	111.06	61	152
scaffold_267	107626	12107461	112.50	7	264
scaffold_267_region	15049	1551249	103.08	50	136
scaffold_268	107439	11260464	104.81	32	164
scaffold_268_region	22128	2240835	101.27	53	145
scaffold_269	107095	19086079	178.22	17	606
scaffold_269_region	49026	10079367	205.59	75	271
scaffold_270	106890	14609439	136.68	40	1041
scaffold_270_region	17548	1887449	107.56	68	143
scaffold_271	106168	17329168	163.22	22	377
scaffold_271_region	35636	5734264	160.91	81	232
scaffold_272	106019	15533086	146.51	41	1275
scaffold_272_region	18935	2049762	108.25	48	161
scaffold_273	105926	19051940	179.86	20	421
scaffold_273_region	12508	2116614	169.22	113	218
scaffold_274	105865	31240091	295.09	99	700
scaffold_274_region	33077	10553576	319.06	189	394
scaffold_275	105677	13173498	124.66	17	5413
scaffold_275_region	22378	2329947	104.12	55	150
scaffold_276	105111	11571864	110.09	2	214
scaffold_276_region	12301	1304900	106.08	58	139
scaffold_277	105012	11104618	105.75	13	269
scaffold_277_region	25650	2627339	102.43	53	146
scaffold_278	104839	11197705	106.81	0	177
scaffold_278_region	6253	541493	86.60	9	147
scaffold_279	103985	18197985	175.01	48	601
scaffold_279_region	17364	2869416	165.25	95	220
scaffold_280	103820	13979733	134.65	14	223
scaffold_280_region	21799	3668615	168.29	99	223
scaffold_281	103683	15359778	148.14	66	320
scaffold_281_region	8029	1120783	139.59	82	191
scaffold_282	103571	20772859	200.57	23	1930
scaffold_282_region	25730	5053299	196.40	91	253
scaffold_283	103448	39290756	379.81	20	927
scaffold_283_region	2061	625398	303.44	182	397
scaffold_284	103219	22559091	218.56	40	2383
scaffold_284_region	15708	1835353	116.84	58	160
scaffold_285	103141	13548558	131.36	4	218
scaffold_285_region	18958	2937629	154.95	91	197
scaffold_286	103055	14985450	145.41	25	1058
scaffold_286_region	49787	5375422	107.97	49	338
scaffold_287	103014	20742553	201.36	50	267
scaffold_287_region	72851	14952029	205.24	105	267
scaffold_288	103007	11948330	116.00	0	200
scaffold_288_region	10926	1712673	156.75	78	190
scaffold_289	102848	16335871	158.84	5	610
scaffold_289_region	27323	4554565	166.69	62	260
scaffold_290	102714	12344287	120.18	0	299
scaffold_290_region	41066	4696676	114.37	59	153
scaffold_291	102456	23230358	226.73	48	308
scaffold_291_region	49834	11272431	226.20	122	289
scaffold_292	102104	12454459	121.98	13	391
scaffold_292_region	15504	1794601	115.75	65	156
scaffold_293	101930	11199474	109.87	21	183
scaffold_293_region	17599	1916975	108.93	58	142
scaffold_294	101838	11966421	117.50	9	336
scaffold_294_region	7430	977573	131.57	71	176
scaffold_295	101638	27715725	272.69	16	10382
scaffold_295_region	18131	3644899	201.03	87	256
scaffold_296	101602	12211354	120.19	32	309
scaffold_296_region	45200	5187282	114.76	69	165
scaffold_297	101211	17893891	176.80	52	503
scaffold_297_region	9048	1668488	184.40	120	216
scaffold_298	101189	11439167	113.05	47	358
scaffold_298_region	18542	1978669	106.71	50	144
scaffold_299	100555	11067446	110.06	4	176
scaffold_299_region	29167	3345002	114.68	66	176
scaffold_300	100522	14390821	143.16	58	273
scaffold_300_region	28286	5135380	181.55	67	260
scaffold_301	99544	15948155	160.21	9	234
scaffold_301_region	65627	10959620	167.00	48	234
scaffold_302	99402	10311739	103.74	0	200
scaffold_302_region	19097	2105817	110.27	58	155
