chrom	length	bases	mean	min	max
JASJQH010000082.1_region	24710	537511	21.75	5	51
JASJQH010000083.1	32339	500969	15.49	1	42
JASJQH010000083.1_region	17371	282842	16.28	2	42
JASJQH010000084.1	32271	734846	22.77	2	66
JASJQH010000084.1_region	23452	518048	22.09	5	66
JASJQH010000085.1	32175	665872	20.70	1	50
JASJQH010000085.1_region	27285	553114	20.27	5	50
JASJQH010000086.1	31871	353448	11.09	0	47
JASJQH010000086.1_region	15903	163912	10.31	1	47
JASJQH010000087.1	31821	700335	22.01	2	53
JASJQH010000087.1_region	24821	528432	21.29	6	47
JASJQH010000088.1	31734	684801	21.58	5	127
JASJQH010000088.1_region	18405	395067	21.47	5	45
JASJQH010000089.1	31456	684455	21.76	7	59
JASJQH010000089.1_region	16947	348172	20.54	7	59
JASJQH010000090.1	31360	658164	20.99	5	54
JASJQH010000090.1_region	23098	472317	20.45	6	48
JASJQH010000091.1	31125	638502	20.51	1	57
JASJQH010000091.1_region	26115	518228	19.84	5	53
JASJQH010000092.1	31068	726065	23.37	2	56
JASJQH010000092.1_region	22955	514292	22.40	7	56
JASJQH010000093.1	30993	1525593	49.22	6	2608
JASJQH010000093.1_region	24622	516387	20.97	6	77
JASJQH010000094.1	30950	377277	12.19	1	56
JASJQH010000094.1_region	12336	140801	11.41	2	30
JASJQH010000095.1	30920	675902	21.86	1	59
JASJQH010000095.1_region	27655	609551	22.04	5	49
JASJQH010000096.1	30792	346389	11.25	2	29
JASJQH010000096.1_region	4522	48311	10.68	4	22
JASJQH010000097.1	30665	2455569	80.08	1	18001
JASJQH010000097.1_region	23329	477277	20.46	6	67
JASJQH010000098.1	30572	636905	20.83	5	62
JASJQH010000098.1_region	27757	562845	20.28	5	44
JASJQH010000099.1	30479	356639	11.70	1	91
JASJQH010000099.1_region	16579	181625	10.96	2	29
JASJQH010000100.1	30353	637286	21.00	1	88
JASJQH010000100.1_region	21063	431260	20.47	5	45
JASJQH010000101.1	30050	364575	12.13	1	258
JASJQH010000101.1_region	17511	193664	11.06	1	33
JASJQH010000102.1	29891	621990	20.81	3	59
JASJQH010000102.1_region	21137	403215	19.08	6	46
JASJQH010000103.1	29729	642039	21.60	3	120
JASJQH010000103.1_region	19622	398306	20.30	6	120
JASJQH010000104.1	29541	595698	20.17	3	45
JASJQH010000104.1_region	20755	419636	20.22	6	45
JASJQH010000105.1	29427	601470	20.44	2	125
JASJQH010000105.1_region	23769	448946	18.89	4	40
JASJQH010000106.1	29381	653199	22.23	1	250
JASJQH010000106.1_region	15444	336574	21.79	1	250
JASJQH010000107.1	29055	609248	20.97	1	58
JASJQH010000107.1_region	22387	448664	20.04	4	58
JASJQH010000108.1	29019	630701	21.73	0	52
JASJQH010000108.1_region	23579	505015	21.42	3	51
JASJQH010000109.1	28999	676257	23.32	7	59
JASJQH010000109.1_region	19180	424040	22.11	7	59
JASJQH010000110.1	28915	589456	20.39	2	42
JASJQH010000110.1_region	25054	507382	20.25	3	42
JASJQH010000111.1	28883	562664	19.48	2	84
JASJQH010000111.1_region	20282	383636	18.92	3	84
JASJQH010000112.1	28664	589696	20.57	3	217
JASJQH010000112.1_region	19128	399023	20.86	3	217
JASJQH010000113.1	28575	628930	22.01	3	48
JASJQH010000113.1_region	23331	497083	21.31	4	48
JASJQH010000114.1	28525	651786	22.85	1	60
JASJQH010000114.1_region	16181	339219	20.96	3	48
JASJQH010000115.1	28445	629320	22.12	6	102
JASJQH010000115.1_region	20447	451972	22.10	6	60
JASJQH010000116.1	28380	29956510	1055.55	7	38537
JASJQH010000116.1_region	12586	279247	22.19	8	49
JASJQH010000117.1	28274	328071	11.60	1	79
JASJQH010000117.1_region	17647	197771	11.21	1	79
JASJQH010000118.1	28008	626801	22.38	4	54
JASJQH010000118.1_region	16957	360751	21.27	4	44
JASJQH010000119.1	27788	652513	23.48	3	175
JASJQH010000119.1_region	22613	516259	22.83	7	50
JASJQH010000120.1	27653	597209	21.60	4	54
JASJQH010000120.1_region	23477	504114	21.47	4	54
JASJQH010000121.1	27545	326174	11.84	1	35
JASJQH010000121.1_region	19156	232311	12.13	1	35
JASJQH010000122.1	27443	579838	21.13	1	74
JASJQH010000122.1_region	23522	491798	20.91	1	49
JASJQH010000123.1	27337	547562	20.03	1	42
JASJQH010000123.1_region	18580	355833	19.15	3	37
JASJQH010000124.1	27256	448565	16.46	1	1662
JASJQH010000124.1_region	13892	169763	12.22	1	28
JASJQH010000125.1	27099	559806	20.66	1	94
JASJQH010000125.1_region	22549	442034	19.60	1	60
JASJQH010000126.1	26974	358812	13.30	2	51
JASJQH010000126.1_region	15120	192504	12.73	3	35
JASJQH010000127.1	26949	308141	11.43	1	36
JASJQH010000127.1_region	7883	80060	10.16	2	29
JASJQH010000128.1	26925	307951	11.44	1	45
JASJQH010000128.1_region	13464	153076	11.37	2	45
JASJQH010000129.1	26791	559773	20.89	1	58
JASJQH010000129.1_region	13706	295558	21.56	3	58
JASJQH010000130.1	26657	583362	21.88	0	50
JASJQH010000130.1_region	20282	451078	22.24	7	50
JASJQH010000131.1	26427	608165	23.01	1	255
JASJQH010000131.1_region	16533	343075	20.75	6	255
JASJQH010000132.1	26339	262762	9.98	1	95
JASJQH010000132.1_region	17683	184085	10.41	1	95
JASJQH010000133.1	26241	603127	22.98	1	85
JASJQH010000133.1_region	13878	292188	21.05	6	41
JASJQH010000134.1	26132	340598	13.03	1	186
JASJQH010000134.1_region	15785	187809	11.90	1	39
JASJQH010000135.1	26110	495684	18.98	3	58
JASJQH010000135.1_region	20519	382870	18.66	7	58
JASJQH010000136.1	26023	274994	10.57	1	235
JASJQH010000136.1_region	11270	114133	10.13	2	235
JASJQH010000137.1	26015	600879	23.10	1	58
JASJQH010000137.1_region	20896	473341	22.65	2	58
JASJQH010000138.1	25845	342258	13.24	1	681
JASJQH010000138.1_region	10850	112780	10.39	2	26
JASJQH010000139.1	25747	289054	11.23	1	36
JASJQH010000139.1_region	18155	206290	11.36	2	36
JASJQH010000140.1	25684	532290	20.72	2	43
JASJQH010000140.1_region	12640	255196	20.19	7	41
JASJQH010000141.1	25576	513794	20.09	5	44
JASJQH010000141.1_region	18941	370881	19.58	5	40
JASJQH010000142.1	25513	547610	21.46	1	59
JASJQH010000142.1_region	18844	408566	21.68	1	51
JASJQH010000143.1	25257	546850	21.65	2	160
JASJQH010000143.1_region	17982	379546	21.11	6	160
JASJQH010000144.1	25179	283302	11.25	1	62
JASJQH010000144.1_region	20506	229072	11.17	2	62
JASJQH010000145.1	25025	522823	20.89	1	63
JASJQH010000145.1_region	16688	325442	19.50	1	37
JASJQH010000146.1	24898	593601	23.84	4	66
JASJQH010000146.1_region	16584	354598	21.38	6	46
JASJQH010000147.1	24769	481250	19.43	6	53
JASJQH010000147.1_region	19030	365618	19.21	6	53
JASJQH010000148.1	24751	520887	21.05	0	145
JASJQH010000148.1_region	19260	383956	19.94	6	145
JASJQH010000149.1	24608	497531	20.22	3	100
JASJQH010000149.1_region	13529	241605	17.86	4	98
JASJQH010000150.1	24552	310934	12.66	1	135
JASJQH010000150.1_region	13102	147859	11.29	3	32
JASJQH010000151.1	24499	273860	11.18	2	32
JASJQH010000151.1_region	9930	100173	10.09	3	29
JASJQH010000152.1	24485	302754	12.36	1	47
JASJQH010000152.1_region	17261	210533	12.20	2	47
JASJQH010000153.1	24439	525946	21.52	0	81
JASJQH010000153.1_region	17152	353006	20.58	0	81
JASJQH010000154.1	24410	538664	22.07	1	49
JASJQH010000154.1_region	18023	386385	21.44	1	49
JASJQH010000155.1	24340	1618714	66.50	1	2223
JASJQH010000155.1_region	15670	1164584	74.32	6	2223
JASJQH010000156.1	24283	516989	21.29	1	92
JASJQH010000156.1_region	19637	414937	21.13	5	92
JASJQH010000157.1	24235	267530	11.04	1	30
JASJQH010000157.1_region	8608	88215	10.25	1	25
JASJQH010000158.1	24022	492441	20.50	1	41
JASJQH010000158.1_region	21758	443475	20.38	1	41
JASJQH010000159.1	23968	300113	12.52	2	41
JASJQH010000159.1_region	15311	187162	12.22	2	41
JASJQH010000160.1	23955	280583	11.71	1	39
JASJQH010000160.1_region	10929	124457	11.39	2	36
JASJQH010000161.1	23776	249635	10.50	1	27
JASJQH010000161.1_region	15947	167178	10.48	1	27
JASJQH010000162.1	23749	1501156	63.21	1	4364
JASJQH010000162.1_region	12268	273473	22.29	4	55
JASJQH010000163.1	23618	256028	10.84	0	28
JASJQH010000163.1_region	16903	190477	11.27	1	28
JASJQH010000164.1	23564	253435	10.76	0	28
JASJQH010000164.1_region	12522	134555	10.75	2	28
JASJQH010000165.1	23443	474696	20.25	1	53
JASJQH010000165.1_region	16266	308075	18.94	1	48
JASJQH010000166.1	23413	483943	20.67	2	95
JASJQH010000166.1_region	16489	334144	20.26	3	95
JASJQH010000167.1	23378	276281	11.82	1	35
JASJQH010000167.1_region	10149	104792	10.33	2	28
JASJQH010000168.1	23347	243339	10.42	1	30
JASJQH010000168.1_region	15125	150323	9.94	1	25
JASJQH010000169.1	23310	470089	20.17	2	56
JASJQH010000169.1_region	15426	302191	19.59	4	55
JASJQH010000170.1	23217	553618	23.85	3	51
JASJQH010000170.1_region	15058	347110	23.05	6	51
JASJQH010000171.1	23178	506987	21.87	5	63
JASJQH010000171.1_region	15800	312330	19.77	5	39
JASJQH010000172.1	23162	489704	21.14	2	73
JASJQH010000172.1_region	17888	361035	20.18	2	56
JASJQH010000173.1	23125	548563	23.72	2	150
JASJQH010000173.1_region	7250	146818	20.25	5	42
JASJQH010000174.1	23071	233700	10.13	1	30
JASJQH010000174.1_region	15849	169727	10.71	1	30
JASJQH010000175.1	22966	498531	21.71	1	50
JASJQH010000175.1_region	12724	254264	19.98	5	49
JASJQH010000176.1	22943	511613	22.30	1	280
JASJQH010000176.1_region	15298	304794	19.92	6	48
JASJQH010000177.1	22834	548115	24.00	2	619
JASJQH010000177.1_region	16023	302487	18.88	6	45
JASJQH010000178.1	22827	518440	22.71	6	164
JASJQH010000178.1_region	16989	362641	21.35	6	109
JASJQH010000179.1	22749	273914	12.04	0	27
JASJQH010000179.1_region	12885	154525	11.99	2	27
JASJQH010000180.1	22711	496496	21.86	6	46
JASJQH010000180.1_region	16436	363992	22.15	6	46
JASJQH010000181.1	22653	492298	21.73	1	52
JASJQH010000181.1_region	11867	243725	20.54	7	52
JASJQH010000182.1	22585	519602	23.01	0	80
JASJQH010000182.1_region	13218	296911	22.46	5	80
JASJQH010000183.1	22562	478803	21.22	0	177
JASJQH010000183.1_region	19958	400375	20.06	2	45
JASJQH010000184.1	22501	514794	22.88	2	58
JASJQH010000184.1_region	16518	362342	21.94	6	48
JASJQH010000185.1	22474	510019	22.69	2	75
JASJQH010000185.1_region	8850	173684	19.63	6	40
JASJQH010000186.1	22446	429695	19.14	4	40
JASJQH010000186.1_region	17684	330009	18.66	4	40
JASJQH010000187.1	22395	250726	11.20	1	27
JASJQH010000187.1_region	12012	133950	11.15	1	23
JASJQH010000188.1	22323	261494	11.71	1	86
JASJQH010000188.1_region	16822	181528	10.79	1	86
JASJQH010000189.1	22251	482338	21.68	1	96
JASJQH010000189.1_region	15322	330919	21.60	2	96
JASJQH010000190.1	22212	491038	22.11	0	65
JASJQH010000190.1_region	18508	396801	21.44	7	65
JASJQH010000191.1	22209	252011	11.35	1	29
JASJQH010000191.1_region	7007	68332	9.75	1	29
JASJQH010000192.1	22101	238790	10.80	1	34
JASJQH010000192.1_region	11691	126364	10.81	1	34
JASJQH010000193.1	22077	467153	21.16	0	43
JASJQH010000193.1_region	16464	356379	21.65	7	43
JASJQH010000194.1	22002	294945	13.41	1	39
JASJQH010000194.1_region	9019	110173	12.22	1	30
JASJQH010000195.1	21848	454524	20.80	5	144
JASJQH010000195.1_region	17353	360857	20.80	5	144
JASJQH010000196.1	21830	516004	23.64	0	54
JASJQH010000196.1_region	8774	181074	20.64	6	54
JASJQH010000197.1	21803	416821	19.12	1	39
JASJQH010000197.1_region	18375	341132	18.57	1	38
JASJQH010000198.1	21695	907160	41.81	2	6543
JASJQH010000198.1_region	12462	692089	55.54	3	6543
JASJQH010000199.1	21657	449036	20.73	2	110
JASJQH010000199.1_region	17633	336924	19.11	5	49
JASJQH010000200.1	21614	463359	21.44	1	47
JASJQH010000200.1_region	21174	450326	21.27	1	44
JASJQH010000201.1	21605	534930	24.76	4	310
JASJQH010000201.1_region	16207	380031	23.45	6	105
JASJQH010000202.1	21544	445313	20.67	2	47
JASJQH010000202.1_region	14916	293050	19.65	7	43
JASJQH010000203.1	21480	527708	24.57	1	114
JASJQH010000203.1_region	13764	311971	22.67	1	108
JASJQH010000204.1	21448	423359	19.74	1	40
JASJQH010000204.1_region	15214	303262	19.93	7	40
JASJQH010000205.1	21421	443780	20.72	6	308
JASJQH010000205.1_region	15703	303160	19.31	6	50
JASJQH010000206.1	21385	226325	10.58	1	30
JASJQH010000206.1_region	14344	149369	10.41	1	24
JASJQH010000207.1	21365	376074	17.60	1	52
JASJQH010000207.1_region	16013	301839	18.85	2	52
JASJQH010000208.1	21325	432564	20.28	2	47
JASJQH010000208.1_region	0	0	0.00	0	0
JASJQH010000209.1	21310	522856	24.54	1	667
JASJQH010000209.1_region	12754	161326	12.65	1	33
JASJQH010000210.1	21226	264908	12.48	1	39
JASJQH010000210.1_region	7386	86439	11.70	2	29
JASJQH010000211.1	21187	246964	11.66	0	28
JASJQH010000211.1_region	7543	78958	10.47	2	21
JASJQH010000212.1	21170	438251	20.70	1	49
JASJQH010000212.1_region	14424	301358	20.89	5	46
JASJQH010000213.1	21072	241953	11.48	1	30
JASJQH010000213.1_region	13831	153199	11.08	1	28
JASJQH010000214.1	21046	480768	22.84	1	121
JASJQH010000214.1_region	13898	304085	21.88	3	69
JASJQH010000215.1	21030	266769	12.69	1	100
JASJQH010000215.1_region	6424	64024	9.97	2	20
JASJQH010000216.1	20938	242541	11.58	1	29
JASJQH010000216.1_region	10457	111891	10.70	2	28
JASJQH010000217.1	20935	227836	10.88	1	71
JASJQH010000217.1_region	11874	125045	10.53	2	34
JASJQH010000218.1	20908	215018	10.28	1	129
JASJQH010000218.1_region	11879	117156	9.86	1	24
JASJQH010000219.1	20864	493143	23.64	1	52
JASJQH010000219.1_region	15435	368511	23.88	1	52
JASJQH010000220.1	20842	439270	21.08	4	499
JASJQH010000220.1_region	13172	262468	19.93	5	44
JASJQH010000221.1	20801	459145	22.07	1	52
JASJQH010000221.1_region	16809	364342	21.68	3	52
JASJQH010000222.1	20689	336655	16.27	2	169
JASJQH010000222.1_region	12784	162361	12.70	2	32
JASJQH010000223.1	20657	436315	21.12	1	68
JASJQH010000223.1_region	16043	339653	21.17	5	68
JASJQH010000224.1	20595	440460	21.39	1	46
JASJQH010000224.1_region	15743	337724	21.45	2	46
JASJQH010000225.1	20568	226610	11.02	1	29
JASJQH010000225.1_region	8196	96099	11.73	1	28
JASJQH010000226.1	20547	243281	11.84	1	171
JASJQH010000226.1_region	8732	98589	11.29	2	58
JASJQH010000227.1	20495	434902	21.22	0	62
JASJQH010000227.1_region	10527	200090	19.01	4	39
JASJQH010000228.1	20441	415268	20.32	4	44
JASJQH010000228.1_region	17229	349835	20.31	4	44
JASJQH010000229.1	20376	1598164	78.43	1	17792
JASJQH010000229.1_region	14399	280118	19.45	5	41
JASJQH010000230.1	20373	433032	21.26	1	46
JASJQH010000230.1_region	15414	317052	20.57	8	40
JASJQH010000231.1	20312	220390	10.85	1	28
JASJQH010000231.1_region	12096	133613	11.05	1	28
JASJQH010000232.1	20277	463152	22.84	5	178
JASJQH010000232.1_region	13877	297313	21.42	5	56
JASJQH010000233.1	20142	234687	11.65	2	74
JASJQH010000233.1_region	6924	70624	10.20	2	21
JASJQH010000234.1	20087	363051	18.07	3	52
JASJQH010000234.1_region	14182	239174	16.86	3	35
JASJQH010000235.1	20069	228261	11.37	0	26
JASJQH010000235.1_region	9106	100082	10.99	1	22
JASJQH010000236.1	20058	218255	10.88	0	79
JASJQH010000236.1_region	11177	109295	9.78	1	79
JASJQH010000237.1	19927	219667	11.02	0	40
JASJQH010000237.1_region	16077	172809	10.75	2	40
JASJQH010000238.1	19922	430700	21.62	1	43
JASJQH010000238.1_region	12842	274015	21.34	2	43
JASJQH010000239.1	19886	495244	24.90	1	83
JASJQH010000239.1_region	10578	230704	21.81	1	43
JASJQH010000240.1	19874	231884	11.67	1	36
JASJQH010000240.1_region	16089	188759	11.73	1	36
JASJQH010000241.1	19843	449272	22.64	1	158
JASJQH010000241.1_region	13588	300654	22.13	1	158
JASJQH010000242.1	19784	394545	19.94	2	48
JASJQH010000242.1_region	13698	252697	18.45	5	46
JASJQH010000243.1	19756	236883	11.99	1	38
JASJQH010000243.1_region	11133	112663	10.12	1	26
JASJQH010000244.1	19694	190214	9.66	0	24
JASJQH010000244.1_region	14096	130623	9.27	2	24
JASJQH010000245.1	19642	228065	11.61	1	176
JASJQH010000245.1_region	5431	45038	8.29	1	22
JASJQH010000246.1	19566	523293	26.75	3	126
JASJQH010000246.1_region	4900	114728	23.41	7	46
JASJQH010000247.1	19563	194923	9.96	1	32
JASJQH010000247.1_region	12504	126411	10.11	1	28
JASJQH010000248.1	19542	404138	20.68	3	48
JASJQH010000248.1_region	17274	353696	20.48	3	48
JASJQH010000249.1	19449	238386	12.26	1	40
JASJQH010000249.1_region	8634	90139	10.44	1	25
JASJQH010000250.1	19435	223637	11.51	0	105
JASJQH010000250.1_region	15857	179531	11.32	1	105
JASJQH010000251.1	19377	459450	23.71	5	50
JASJQH010000251.1_region	14344	345434	24.08	7	50
JASJQH010000252.1	19353	218467	11.29	0	150
JASJQH010000252.1_region	12891	133714	10.37	1	150
JASJQH010000253.1	19339	411991	21.30	1	54
JASJQH010000253.1_region	9791	217180	22.18	5	40
JASJQH010000254.1	19299	390006	20.21	1	62
JASJQH010000254.1_region	14677	296953	20.23	8	46
JASJQH010000255.1	19266	210298	10.92	1	79
JASJQH010000255.1_region	8454	88578	10.48	2	22
JASJQH010000256.1	19193	236000	12.30	1	96
JASJQH010000256.1_region	7637	91755	12.01	1	27
JASJQH010000257.1	19102	220306	11.53	1	44
JASJQH010000257.1_region	7198	74515	10.35	2	30
JASJQH010000258.1	19069	393509	20.64	4	54
JASJQH010000258.1_region	10746	202510	18.85	4	45
JASJQH010000259.1	19036	411788	21.63	1	148
JASJQH010000259.1_region	6165	123578	20.05	7	148
JASJQH010000260.1	18994	425839	22.42	2	45
JASJQH010000260.1_region	8903	186162	20.91	5	45
JASJQH010000261.1	18986	280406	14.77	1	339
JASJQH010000261.1_region	6643	63378	9.54	2	22
JASJQH010000262.1	18961	233853	12.33	1	32
JASJQH010000262.1_region	12662	145046	11.46	3	30
JASJQH010000263.1	18954	228700	12.07	1	36
JASJQH010000263.1_region	10451	115096	11.01	3	31
JASJQH010000264.1	18925	615243	32.51	0	4247
JASJQH010000264.1_region	14280	281393	19.71	1	1361
JASJQH010000265.1	18910	374383	19.80	1	42
JASJQH010000265.1_region	16081	312323	19.42	2	42
JASJQH010000266.1	18855	344661	18.28	1	88
JASJQH010000266.1_region	15549	281551	18.11	3	88
JASJQH010000267.1	18766	200630	10.69	1	31
JASJQH010000267.1_region	10603	105028	9.91	1	31
